transaction_id,date,customer_id,product_id,quantity,discount_percent,unit_price,gross_amount,discount_amount,net_amount
T000273,2021-03-01 12:36:43.640728146,C0346,P122,2,0,53.5,107.0,0.0,107.0
T000274,2021-03-01 17:51:51.742348470,C0186,P134,6,15,197.73,1186.3799999999999,177.95699999999997,1008.4229999999999
T000275,2021-03-01 23:06:59.843968794,C0156,P034,2,0,181.07,362.14,0.0,362.14
T000276,2021-03-02 04:22:07.945589118,C0493,P056,4,0,179.07,716.28,0.0,716.28
T000277,2021-03-02 09:37:16.047209442,C0398,P025,6,10,46.42,278.52,27.851999999999997,250.66799999999998
T000278,2021-03-02 14:52:24.148829766,C0009,P115,3,0,48.52,145.56,0.0,145.56
T000279,2021-03-02 20:07:32.250450090,C0115,P013,5,0,209.03,1045.15,0.0,1045.15
T000280,2021-03-03 01:22:40.352070415,C0154,P063,4,5,206.7,826.8,41.34,785.4599999999999
T000281,2021-03-03 06:37:48.453690739,C0130,P102,4,0,51.51,206.04,0.0,206.04
T000282,2021-03-03 11:52:56.555311063,C0331,P194,5,0,603.1,3015.5,0.0,3015.5
T000283,2021-03-03 17:08:04.656931387,C0081,P122,6,10,53.5,321.0,32.1,288.9
T000284,2021-03-03 22:23:12.758551711,C0384,P120,4,0,50.39,201.56,0.0,201.56
T000285,2021-03-04 03:38:20.860172035,C0290,P133,4,20,47.97,191.88,38.376,153.504
T000286,2021-03-04 08:53:28.961792359,C0147,P011,3,0,46.78,140.34,0.0,140.34
T000287,2021-03-04 14:08:37.063412683,C0295,P109,4,10,201.99,807.96,80.796,727.164
T000288,2021-03-04 19:23:45.165033007,C0466,P104,4,10,48.89,195.56,19.555999999999997,176.00400000000002
T000289,2021-03-05 00:38:53.266653331,C0269,P111,2,0,536.74,1073.48,0.0,1073.48
T000290,2021-03-05 05:54:01.368273655,C0133,P172,6,0,226.9,1361.4,0.0,1361.4
T000291,2021-03-05 11:09:09.469893979,C0050,P069,7,15,48.23,337.60999999999996,50.64149999999999,286.96849999999995
T000292,2021-03-05 16:24:17.571514303,C0023,P102,2,5,51.51,103.02,5.151,97.869
T000293,2021-03-05 21:39:25.673134627,C0378,P002,3,0,480.13,1440.3899999999999,0.0,1440.3899999999999
T000294,2021-03-06 02:54:33.774754951,C0376,P168,8,0,410.93,3287.44,0.0,3287.44
T000295,2021-03-06 08:09:41.876375276,C0088,P037,5,15,457.49,2287.45,343.1175,1944.3324999999998
T000296,2021-03-06 13:24:49.977995600,C0413,P118,3,0,195.6,586.8,0.0,586.8
T000297,2021-03-06 18:39:58.079615924,C0112,P049,7,0,177.3,1241.1000000000001,0.0,1241.1000000000001
T000298,2021-03-06 23:55:06.181236248,C0111,P075,5,15,185.49,927.45,139.1175,788.3325
T000299,2021-03-07 05:10:14.282856572,C0072,P164,5,0,55.05,275.25,0.0,275.25
T000300,2021-03-07 10:25:22.384476896,C0154,P075,3,0,185.49,556.47,0.0,556.47
T000301,2021-03-07 15:40:30.486097220,C0463,P198,4,5,178.17,712.68,35.63399999999999,677.0459999999999
T000302,2021-03-07 20:55:38.587717544,C0057,P034,5,10,181.07,905.3499999999999,90.535,814.8149999999999
T000303,2021-03-08 02:10:46.689337868,C0257,P058,6,0,242.75,1456.5,0.0,1456.5
T000304,2021-03-08 07:25:54.790958192,C0156,P111,5,15,536.74,2683.7,402.555,2281.145
T000305,2021-03-08 12:41:02.892578516,C0113,P165,4,15,214.94,859.76,128.964,730.796
T000306,2021-03-08 17:56:10.994198840,C0318,P096,4,0,173.11,692.44,0.0,692.44
T000307,2021-03-08 23:11:19.095819164,C0047,P060,2,0,44.04,88.08,0.0,88.08
T000308,2021-03-09 04:26:27.197439488,C0238,P140,6,15,186.81,1120.8600000000001,168.12900000000002,952.7310000000001
T000309,2021-03-09 09:41:35.299059812,C0334,P032,2,0,463.31,926.62,0.0,926.62
T000310,2021-03-09 14:56:43.400680137,C0106,P132,3,0,48.65,145.95,0.0,145.95
T000311,2021-03-09 20:11:51.502300461,C0482,P106,1,5,49.61,49.61,2.4805,47.1295
T000312,2021-03-10 01:26:59.603920785,C0187,P033,6,10,45.3,271.79999999999995,27.179999999999996,244.61999999999995
T000313,2021-03-10 06:42:07.705541109,C0159,P043,2,5,494.74,989.48,49.474,940.006
T000314,2021-03-10 11:57:15.807161433,C0198,P112,6,5,170.76,1024.56,51.227999999999994,973.332
T000315,2021-03-10 17:12:23.908781757,C0382,P107,5,0,158.06,790.3,0.0,790.3
T000316,2021-03-10 22:27:32.010402081,C0177,P009,3,5,449.64,1348.92,67.446,1281.4740000000002
T000317,2021-03-11 03:42:40.112022405,C0261,P179,2,0,173.59,347.18,0.0,347.18
T000318,2021-03-11 08:57:48.213642729,C0287,P114,4,0,170.52,682.08,0.0,682.08
T000319,2021-03-11 14:12:56.315263053,C0293,P125,5,0,166.79,833.9499999999999,0.0,833.9499999999999
T000320,2021-03-11 19:28:04.416883377,C0335,P020,5,5,54.59,272.95000000000005,13.647500000000003,259.30250000000007
T000321,2021-03-12 00:43:12.518503701,C0143,P167,3,0,200.81,602.4300000000001,0.0,602.4300000000001
T000322,2021-03-12 05:58:20.620124025,C0308,P151,4,5,199.35,797.4,39.87,757.53
T000323,2021-03-12 11:13:28.721744349,C0491,P041,6,10,201.84,1211.04,121.104,1089.936
T000324,2021-03-12 16:28:36.823364673,C0197,P044,6,0,173.91,1043.46,0.0,1043.46
T000325,2021-03-12 21:43:44.924984998,C0476,P125,2,0,166.79,333.58,0.0,333.58
T000326,2021-03-13 02:58:53.026605322,C0225,P035,3,0,56.11,168.32999999999998,0.0,168.32999999999998
T000327,2021-03-13 08:14:01.128225646,C0395,P151,6,15,199.35,1196.1,179.415,1016.685
T000328,2021-03-13 13:29:09.229845970,C0043,P058,4,10,242.75,971.0,97.1,873.9
T000329,2021-03-13 18:44:17.331466294,C0454,P048,2,0,421.78,843.56,0.0,843.56
T000330,2021-03-13 23:59:25.433086618,C0151,P058,4,15,242.75,971.0,145.65,825.35
T000331,2021-03-14 05:14:33.534706942,C0296,P101,5,0,466.98,2334.9,0.0,2334.9
T000332,2021-03-14 10:29:41.636327266,C0063,P057,4,5,215.75,863.0,43.15,819.85
T000333,2021-03-14 15:44:49.737947590,C0130,P167,3,5,200.81,602.4300000000001,30.121500000000005,572.3085000000001
T000334,2021-03-14 20:59:57.839567914,C0255,P156,3,0,195.85,587.55,0.0,587.55
T000335,2021-03-15 02:15:05.941188238,C0463,P064,3,0,57.94,173.82,0.0,173.82
T000336,2021-03-15 07:30:14.042808562,C0343,P062,3,10,515.9,1547.6999999999998,154.76999999999998,1392.9299999999998
T000337,2021-03-15 12:45:22.144428886,C0214,P083,5,0,166.16,830.8,0.0,830.8
T000338,2021-03-15 18:00:30.246049210,C0073,P113,4,0,49.31,197.24,0.0,197.24
T000339,2021-03-15 23:15:38.347669534,C0431,P112,5,5,170.76,853.8,42.69,811.1099999999999
T000340,2021-03-16 04:30:46.449289859,C0104,P062,2,0,515.9,1031.8,0.0,1031.8
T000341,2021-03-16 09:45:54.550910183,C0158,P094,5,10,220.05,1100.25,110.025,990.225
T000342,2021-03-16 15:01:02.652530507,C0272,P085,2,0,56.83,113.66,0.0,113.66
T000343,2021-03-16 20:16:10.754150831,C0315,P026,5,0,56.17,280.85,0.0,280.85
T000344,2021-03-17 01:31:18.855771155,C0238,P179,2,10,173.59,347.18,34.718,312.462
T000345,2021-03-17 06:46:26.957391479,C0303,P121,3,15,213.88,641.64,96.24600000000001,545.394
T000346,2021-03-17 12:01:35.059011803,C0372,P050,8,10,498.03,3984.24,398.4239999999999,3585.816
T000347,2021-03-17 17:16:43.160632127,C0158,P115,3,0,48.52,145.56,0.0,145.56
T000348,2021-03-17 22:31:51.262252451,C0109,P036,5,20,464.61,2323.05,464.61,1858.44
T000349,2021-03-18 03:46:59.363872775,C0009,P154,4,0,49.85,199.4,0.0,199.4
T000350,2021-03-18 09:02:07.465493099,C0321,P033,3,0,45.3,135.89999999999998,0.0,135.89999999999998
T000351,2021-03-18 14:17:15.567113423,C0059,P123,3,15,57.11,171.32999999999998,25.699499999999997,145.63049999999998
T000352,2021-03-18 19:32:23.668733747,C0358,P100,3,0,354.85,1064.5500000000002,0.0,1064.5500000000002
T000353,2021-03-19 00:47:31.770354071,C0192,P068,4,5,201.27,805.08,40.254,764.826
T000354,2021-03-19 06:02:39.871974395,C0136,P073,4,20,506.22,2024.88,404.97600000000006,1619.904
T000355,2021-03-19 11:17:47.973594720,C0251,P136,2,0,42.05,84.1,0.0,84.1
T000356,2021-03-19 16:32:56.075215044,C0379,P194,5,5,603.1,3015.5,150.775,2864.725
T000357,2021-03-19 21:48:04.176835368,C0436,P023,5,0,52.93,264.65,0.0,264.65
T000358,2021-03-20 03:03:12.278455692,C0146,P070,5,15,62.3,311.5,46.725,264.775
T000359,2021-03-20 08:18:20.380076016,C0347,P055,4,5,48.14,192.56,9.628,182.93200000000002
T000360,2021-03-20 13:33:28.481696340,C0466,P171,2,0,44.43,88.86,0.0,88.86
T000361,2021-03-20 18:48:36.583316664,C0352,P110,8,0,183.49,1467.92,0.0,1467.92
T000362,2021-03-21 00:03:44.684936988,C0058,P149,3,5,190.67,572.01,28.6005,543.4095
T000363,2021-03-21 05:18:52.786557312,C0177,P150,4,10,195.37,781.48,78.148,703.332
T000364,2021-03-21 10:34:00.888177636,C0288,P009,3,0,449.64,1348.92,0.0,1348.92
T000365,2021-03-21 15:49:08.989797960,C0245,P162,4,0,197.03,788.12,0.0,788.12
T000366,2021-03-21 21:04:17.091418284,C0048,P187,3,10,229.22,687.66,68.76599999999999,618.894
T000367,2021-03-22 02:19:25.193038608,C0301,P154,6,0,49.85,299.1,0.0,299.1
T000368,2021-03-22 07:34:33.294658932,C0438,P129,2,10,572.59,1145.18,114.51800000000001,1030.662
T000369,2021-03-22 12:49:41.396279256,C0356,P108,4,0,49.08,196.32,0.0,196.32
T000370,2021-03-22 18:04:49.497899581,C0100,P133,3,5,47.97,143.91,7.195499999999999,136.7145
T000371,2021-03-22 23:19:57.599519905,C0213,P169,4,0,215.49,861.96,0.0,861.96
T000372,2021-03-23 04:35:05.701140229,C0302,P191,2,5,176.9,353.8,17.69,336.11
T000373,2021-03-23 09:50:13.802760553,C0480,P150,3,15,195.37,586.11,87.9165,498.19350000000003
T000374,2021-03-23 15:05:21.904380877,C0415,P068,3,10,201.27,603.8100000000001,60.381,543.4290000000001
T000375,2021-03-23 20:20:30.006001201,C0165,P176,4,5,172.09,688.36,34.418,653.942
T000376,2021-03-24 01:35:38.107621525,C0400,P066,4,10,172.11,688.44,68.84400000000001,619.596
T000377,2021-03-24 06:50:46.209241849,C0430,P144,3,5,37.82,113.46000000000001,5.673000000000001,107.787
T000378,2021-03-24 12:05:54.310862173,C0126,P053,4,0,49.08,196.32,0.0,196.32
T000379,2021-03-24 17:21:02.412482497,C0302,P128,3,10,623.08,1869.2400000000002,186.924,1682.3160000000003
T000380,2021-03-24 22:36:10.514102821,C0462,P065,2,5,43.17,86.34,4.317,82.023
T000381,2021-03-25 03:51:18.615723145,C0121,P064,5,0,57.94,289.7,0.0,289.7
T000382,2021-03-25 09:06:26.717343469,C0088,P068,4,0,201.27,805.08,0.0,805.08
T000383,2021-03-25 14:21:34.818963793,C0217,P191,2,0,176.9,353.8,0.0,353.8
T000384,2021-03-25 19:36:42.920584117,C0061,P062,7,0,515.9,3611.2999999999997,0.0,3611.2999999999997
T000385,2021-03-26 00:51:51.022204442,C0302,P081,1,15,239.61,239.61,35.9415,203.66850000000002
T000386,2021-03-26 06:06:59.123824766,C0179,P071,4,10,48.45,193.8,19.38,174.42000000000002
T000387,2021-03-26 11:22:07.225445090,C0190,P114,4,0,170.52,682.08,0.0,682.08
T000388,2021-03-26 16:37:15.327065414,C0163,P173,5,0,222.63,1113.15,0.0,1113.15
T000389,2021-03-26 21:52:23.428685738,C0081,P052,4,0,233.65,934.6,0.0,934.6
T000390,2021-03-27 03:07:31.530306062,C0494,P116,6,0,214.16,1284.96,0.0,1284.96
T000391,2021-03-27 08:22:39.631926386,C0170,P125,7,0,166.79,1167.53,0.0,1167.53
T000392,2021-03-27 13:37:47.733546710,C0301,P127,4,15,56.75,227.0,34.05,192.95
T000393,2021-03-27 18:52:55.835167034,C0374,P065,6,0,43.17,259.02,0.0,259.02
T000394,2021-03-28 00:08:03.936787358,C0196,P130,3,0,190.19,570.5699999999999,0.0,570.5699999999999
T000395,2021-03-28 05:23:12.038407682,C0203,P177,6,0,49.67,298.02,0.0,298.02
T000396,2021-03-28 10:38:20.140028006,C0047,P022,4,10,183.82,735.28,73.52799999999999,661.752
T000397,2021-03-28 15:53:28.241648330,C0463,P157,3,10,49.89,149.67000000000002,14.967000000000002,134.703
T000398,2021-03-28 21:08:36.343268654,C0158,P163,4,0,41.23,164.92,0.0,164.92
T000399,2021-03-29 02:23:44.444888978,C0408,P076,2,0,49.27,98.54,0.0,98.54
T000400,2021-03-29 07:38:52.546509302,C0194,P152,1,20,48.91,48.91,9.782,39.128
T000401,2021-03-29 12:54:00.648129627,C0427,P094,2,0,220.05,440.1,0.0,440.1
T000402,2021-03-29 18:09:08.749749951,C0418,P158,6,10,54.95,329.70000000000005,32.970000000000006,296.73
T000403,2021-03-29 23:24:16.851370275,C0279,P170,2,0,57.43,114.86,0.0,114.86
T000404,2021-03-30 04:39:24.952990599,C0317,P071,6,10,48.45,290.70000000000005,29.070000000000004,261.63000000000005
T000405,2021-03-30 09:54:33.054610923,C0479,P106,3,0,49.61,148.82999999999998,0.0,148.82999999999998
T000406,2021-03-30 15:09:41.156231247,C0421,P050,1,15,498.03,498.03,74.7045,423.3255
T000407,2021-03-30 20:24:49.257851571,C0269,P102,6,10,51.51,309.06,30.906,278.154
T000408,2021-03-31 01:39:57.359471895,C0481,P199,2,0,191.3,382.6,0.0,382.6
T000409,2021-03-31 06:55:05.461092219,C0199,P188,2,0,500.12,1000.24,0.0,1000.24
T000410,2021-03-31 12:10:13.562712543,C0224,P113,4,0,49.31,197.24,0.0,197.24
T000411,2021-03-31 17:25:21.664332867,C0263,P030,9,15,51.69,465.21,69.7815,395.4285
T000412,2021-03-31 22:40:29.765953191,C0426,P012,1,0,219.29,219.29,0.0,219.29
T000413,2021-04-01 03:55:37.867573515,C0166,P177,8,0,49.67,397.36,0.0,397.36
T000414,2021-04-01 09:10:45.969193839,C0180,P082,6,0,171.88,1031.28,0.0,1031.28
T000415,2021-04-01 14:25:54.070814163,C0428,P046,3,5,50.31,150.93,7.546500000000001,143.3835
T000416,2021-04-01 19:41:02.172434488,C0192,P171,3,0,44.43,133.29,0.0,133.29
T000417,2021-04-02 00:56:10.274054812,C0397,P130,2,5,190.19,380.38,19.019000000000002,361.361
T000418,2021-04-02 06:11:18.375675136,C0216,P097,3,15,512.95,1538.8500000000001,230.82750000000004,1308.0225
T000419,2021-04-02 11:26:26.477295460,C0284,P080,6,5,620.92,3725.5199999999995,186.27599999999998,3539.2439999999997
T000420,2021-04-02 16:41:34.578915784,C0352,P054,3,0,46.42,139.26,0.0,139.26
T000421,2021-04-02 21:56:42.680536108,C0107,P035,4,0,56.11,224.44,0.0,224.44
T000422,2021-04-03 03:11:50.782156432,C0466,P052,5,0,233.65,1168.25,0.0,1168.25
T000423,2021-04-03 08:26:58.883776756,C0098,P161,3,0,211.26,633.78,0.0,633.78
T000424,2021-04-03 13:42:06.985397080,C0368,P084,1,0,539.79,539.79,0.0,539.79
T000425,2021-04-03 18:57:15.087017404,C0482,P072,4,5,188.99,755.96,37.798,718.162
T000426,2021-04-04 00:12:23.188637728,C0499,P179,5,5,173.59,867.95,43.3975,824.5525
T000427,2021-04-04 05:27:31.290258052,C0230,P026,2,0,56.17,112.34,0.0,112.34
T000428,2021-04-04 10:42:39.391878376,C0257,P190,5,5,181.36,906.8000000000001,45.34,861.46
T000429,2021-04-04 15:57:47.493498700,C0043,P061,4,0,550.32,2201.28,0.0,2201.28
T000430,2021-04-04 21:12:55.595119024,C0242,P154,3,15,49.85,149.55,22.4325,127.1175
T000431,2021-04-05 02:28:03.696739349,C0042,P037,6,0,457.49,2744.94,0.0,2744.94
T000432,2021-04-05 07:43:11.798359673,C0095,P158,6,0,54.95,329.70000000000005,0.0,329.70000000000005
T000433,2021-04-05 12:58:19.899979997,C0434,P095,2,0,211.76,423.52,0.0,423.52
T000434,2021-04-05 18:13:28.001600321,C0254,P011,1,5,46.78,46.78,2.339,44.441
T000435,2021-04-05 23:28:36.103220645,C0188,P181,4,0,212.78,851.12,0.0,851.12
T000436,2021-04-06 04:43:44.204840969,C0385,P041,3,0,201.84,605.52,0.0,605.52
T000437,2021-04-06 09:58:52.306461293,C0307,P133,7,0,47.97,335.78999999999996,0.0,335.78999999999996
T000438,2021-04-06 15:14:00.408081617,C0400,P066,5,0,172.11,860.5500000000001,0.0,860.5500000000001
T000439,2021-04-06 20:29:08.509701941,C0167,P141,4,15,233.01,932.04,139.80599999999998,792.2339999999999
T000440,2021-04-07 01:44:16.611322265,C0271,P191,3,0,176.9,530.7,0.0,530.7
T000441,2021-04-07 06:59:24.712942589,C0125,P153,3,10,203.27,609.8100000000001,60.981,548.8290000000001
T000442,2021-04-07 12:14:32.814562913,C0161,P172,7,5,226.9,1588.3,79.415,1508.885
T000443,2021-04-07 17:29:40.916183237,C0087,P142,2,0,54.88,109.76,0.0,109.76
T000444,2021-04-07 22:44:49.017803561,C0309,P069,3,15,48.23,144.69,21.7035,122.9865
T000445,2021-04-08 03:59:57.119423885,C0489,P059,6,0,46.54,279.24,0.0,279.24
T000446,2021-04-08 09:15:05.221044210,C0226,P184,1,0,175.43,175.43,0.0,175.43
T000447,2021-04-08 14:30:13.322664534,C0145,P180,5,0,207.72,1038.6,0.0,1038.6
T000448,2021-04-08 19:45:21.424284858,C0345,P066,3,5,172.11,516.33,25.8165,490.5135
T000449,2021-04-09 01:00:29.525905182,C0248,P068,7,15,201.27,1408.89,211.33350000000002,1197.5565000000001
T000450,2021-04-09 06:15:37.627525506,C0362,P012,1,5,219.29,219.29,10.964500000000001,208.32549999999998
T000451,2021-04-09 11:30:45.729145830,C0006,P068,3,15,201.27,603.8100000000001,90.57150000000001,513.2385
T000452,2021-04-09 16:45:53.830766154,C0031,P171,3,15,44.43,133.29,19.993499999999997,113.2965
T000453,2021-04-09 22:01:01.932386478,C0197,P073,4,0,506.22,2024.88,0.0,2024.88
T000454,2021-04-10 03:16:10.034006802,C0232,P006,4,0,477.38,1909.52,0.0,1909.52
T000455,2021-04-10 08:31:18.135627126,C0296,P015,7,0,46.88,328.16,0.0,328.16
T000456,2021-04-10 13:46:26.237247450,C0414,P042,4,5,512.45,2049.8,102.49,1947.3100000000002
T000457,2021-04-10 19:01:34.338867774,C0325,P031,1,0,245.61,245.61,0.0,245.61
T000458,2021-04-11 00:16:42.440488098,C0460,P181,4,5,212.78,851.12,42.556000000000004,808.564
T000459,2021-04-11 05:31:50.542108422,C0135,P006,3,15,477.38,1432.1399999999999,214.821,1217.319
T000460,2021-04-11 10:46:58.643728746,C0493,P033,4,10,45.3,181.2,18.12,163.07999999999998
T000461,2021-04-11 16:02:06.745349071,C0013,P157,4,5,49.89,199.56,9.978,189.582
T000462,2021-04-11 21:17:14.846969395,C0497,P021,4,10,198.97,795.88,79.58800000000001,716.292
T000463,2021-04-12 02:32:22.948589719,C0004,P124,4,10,203.35,813.4,81.34,732.06
T000464,2021-04-12 07:47:31.050210043,C0178,P182,3,5,532.67,1598.0099999999998,79.9005,1518.1094999999998
T000465,2021-04-12 13:02:39.151830367,C0234,P184,3,5,175.43,526.29,26.3145,499.97549999999995
T000466,2021-04-12 18:17:47.253450691,C0259,P094,2,0,220.05,440.1,0.0,440.1
T000467,2021-04-12 23:32:55.355071015,C0140,P149,4,0,190.67,762.68,0.0,762.68
T000468,2021-04-13 04:48:03.456691339,C0065,P100,4,5,354.85,1419.4,70.97,1348.43
T000469,2021-04-13 10:03:11.558311663,C0283,P055,1,0,48.14,48.14,0.0,48.14
T000470,2021-04-13 15:18:19.659931987,C0363,P186,4,10,517.62,2070.48,207.048,1863.432
T000471,2021-04-13 20:33:27.761552311,C0306,P064,2,0,57.94,115.88,0.0,115.88
T000472,2021-04-14 01:48:35.863172635,C0205,P086,4,10,195.5,782.0,78.2,703.8
T000473,2021-04-14 07:03:43.964792959,C0017,P174,3,10,44.28,132.84,13.284,119.556
T000474,2021-04-14 12:18:52.066413283,C0200,P022,5,15,183.82,919.0999999999999,137.86499999999998,781.2349999999999
T000475,2021-04-14 17:34:00.168033607,C0032,P060,3,0,44.04,132.12,0.0,132.12
T000476,2021-04-14 22:49:08.269653932,C0212,P104,8,0,48.89,391.12,0.0,391.12
T000477,2021-04-15 04:04:16.371274256,C0435,P139,7,10,229.07,1603.49,160.349,1443.141
T000478,2021-04-15 09:19:24.472894580,C0273,P047,7,5,191.12,1337.8400000000001,66.89200000000001,1270.948
T000479,2021-04-15 14:34:32.574514904,C0290,P159,3,10,458.43,1375.29,137.529,1237.761
T000480,2021-04-15 19:49:40.676135228,C0291,P077,3,20,549.96,1649.88,329.97600000000006,1319.904
T000481,2021-04-16 01:04:48.777755552,C0483,P018,3,0,199.65,598.95,0.0,598.95
T000482,2021-04-16 06:19:56.879375876,C0486,P022,1,0,183.82,183.82,0.0,183.82
T000483,2021-04-16 11:35:04.980996200,C0234,P184,4,0,175.43,701.72,0.0,701.72
T000484,2021-04-16 16:50:13.082616524,C0408,P145,4,15,166.64,666.56,99.984,566.5759999999999
T000485,2021-04-16 22:05:21.184236848,C0182,P038,3,0,204.62,613.86,0.0,613.86
T000486,2021-04-17 03:20:29.285857172,C0146,P025,5,0,46.42,232.10000000000002,0.0,232.10000000000002
T000487,2021-04-17 08:35:37.387477496,C0050,P032,2,0,463.31,926.62,0.0,926.62
T000488,2021-04-17 13:50:45.489097820,C0430,P143,4,10,194.64,778.56,77.856,700.704
T000489,2021-04-17 19:05:53.590718144,C0432,P013,4,5,209.03,836.12,41.806000000000004,794.314
T000490,2021-04-18 00:21:01.692338468,C0103,P186,6,0,517.62,3105.7200000000003,0.0,3105.7200000000003
T000491,2021-04-18 05:36:09.793958792,C0033,P178,5,0,52.24,261.2,0.0,261.2
T000492,2021-04-18 10:51:17.895579116,C0497,P011,5,0,46.78,233.9,0.0,233.9
T000493,2021-04-18 16:06:25.997199440,C0471,P013,4,10,209.03,836.12,83.61200000000001,752.508
T000494,2021-04-18 21:21:34.098819764,C0089,P097,3,0,512.95,1538.8500000000001,0.0,1538.8500000000001
T000495,2021-04-19 02:36:42.200440088,C0485,P178,5,0,52.24,261.2,0.0,261.2
T000496,2021-04-19 07:51:50.302060412,C0411,P101,6,5,466.98,2801.88,140.09400000000002,2661.786
T000497,2021-04-19 13:06:58.403680736,C0385,P038,4,15,204.62,818.48,122.772,695.708
T000498,2021-04-19 18:22:06.505301062,C0341,P001,3,0,471.78,1415.34,0.0,1415.34
T000499,2021-04-19 23:37:14.606921386,C0315,P039,2,0,206.16,412.32,0.0,412.32
T000500,2021-04-20 04:52:22.708541710,C0241,P027,3,0,61.22,183.66,0.0,183.66
T000501,2021-04-20 10:07:30.810162034,C0266,P036,3,0,464.61,1393.83,0.0,1393.83
T000502,2021-04-20 15:22:38.911782358,C0223,P160,1,5,204.08,204.08,10.204,193.876
T000503,2021-04-20 20:37:47.013402682,C0236,P169,7,0,215.49,1508.43,0.0,1508.43
T000504,2021-04-21 01:52:55.115023006,C0153,P143,3,10,194.64,583.92,58.391999999999996,525.528
T000505,2021-04-21 07:08:03.216643330,C0468,P031,4,5,245.61,982.44,49.12200000000001,933.3180000000001
T000506,2021-04-21 12:23:11.318263654,C0057,P127,4,0,56.75,227.0,0.0,227.0
T000507,2021-04-21 17:38:19.419883978,C0322,P006,2,10,477.38,954.76,95.476,859.284
T000508,2021-04-21 22:53:27.521504302,C0375,P089,2,0,176.64,353.28,0.0,353.28
T000509,2021-04-22 04:08:35.623124626,C0112,P180,2,5,207.72,415.44,20.772,394.668
T000510,2021-04-22 09:23:43.724744950,C0015,P150,2,20,195.37,390.74,78.148,312.592
T000511,2021-04-22 14:38:51.826365274,C0412,P031,2,10,245.61,491.22,49.12200000000001,442.098
T000512,2021-04-22 19:53:59.927985598,C0269,P100,8,15,354.85,2838.8,425.82,2412.98
T000513,2021-04-23 01:09:08.029605922,C0114,P073,6,5,506.22,3037.32,151.866,2885.454
T000514,2021-04-23 06:24:16.131226246,C0252,P046,4,0,50.31,201.24,0.0,201.24
T000515,2021-04-23 11:39:24.232846570,C0500,P195,5,20,191.96,959.8000000000001,191.96,767.84
T000516,2021-04-23 16:54:32.334466894,C0374,P097,2,0,512.95,1025.9,0.0,1025.9
T000517,2021-04-23 22:09:40.436087218,C0142,P171,3,15,44.43,133.29,19.993499999999997,113.2965
T000518,2021-04-24 03:24:48.537707542,C0114,P001,4,15,471.78,1887.12,283.068,1604.052
T000519,2021-04-24 08:39:56.639327866,C0450,P172,5,10,226.9,1134.5,113.45,1021.05
T000520,2021-04-24 13:55:04.740948190,C0290,P057,1,0,215.75,215.75,0.0,215.75
